,source,target,imp_score_ov,imp_score_brca,source_full_name,target_full_name
733,GO:0051438,GO:1903320,-0.000435453247123622,0.0002554592956592874,regulation of ubiquitin-protein transferase activity,regulation of protein modification by small protein conjugation or removal
734,GO:0031645,GO:0031644,0.00105168911928216,-0.00032894943324874904,negative regulation of nervous system process,regulation of nervous system process
735,GO:0051969,GO:0031644,-0.0015934647043878477,-0.0003257885836268883,regulation of transmission of nerve impulse,regulation of nervous system process
736,GO:0051930,GO:0031644,0.0005067577619676973,-0.000942127437240372,regulation of sensory perception of pain,regulation of nervous system process
737,GO:0031648,GO:0031647,0.00023495017293353337,0.0005204628924549952,protein destabilization,regulation of protein stability
738,GO:0050821,GO:0031647,2.801738241757974e-05,-4.717876132980311e-05,protein stabilization,regulation of protein stability
739,GO:0071260,GO:0071496,0.00010921146199089683,0.0006092806594485112,cellular response to mechanical stimulus,cellular response to external stimulus
740,GO:0060291,GO:0048167,0.00031604572753569,5.207667325346642e-05,long-term synaptic potentiation,regulation of synaptic plasticity
741,GO:1900273,GO:0048167,0.0008183460607919982,0.0012698548106617172,positive regulation of long-term synaptic potentiation,regulation of synaptic plasticity
742,GO:0048169,GO:0048167,0.0007128971647571375,-0.00013140542771869149,regulation of long-term neuronal synaptic plasticity,regulation of synaptic plasticity
743,GO:0046676,GO:0050796,4.8649032018548194e-05,0.0004019651200882967,negative regulation of insulin secretion,regulation of insulin secretion
744,GO:0032091,GO:0043393,-0.0004174625367326896,0.0004169927520971206,negative regulation of protein binding,regulation of protein binding
745,GO:0032092,GO:0043393,0.000755248560861989,-0.000871215903580824,positive regulation of protein binding,regulation of protein binding
746,GO:1900120,GO:0043393,-0.0004640691924637645,0.0001716646917670106,regulation of receptor binding,regulation of protein binding
747,GO:0032092,GO:0051099,-0.0002811135930329024,-8.929622543691689e-05,positive regulation of protein binding,positive regulation of binding
748,GO:2000679,GO:0051099,-8.243070923156673e-05,-7.117877779803936e-05,positive regulation of transcription regulatory region DNA binding,positive regulation of binding
749,GO:0071380,GO:1901655,-0.001709416657488532,-0.0022825270284590076,cellular response to prostaglandin E stimulus,cellular response to ketone
750,GO:0071549,GO:1901655,-0.0008691475683011027,-0.00012771980702731928,cellular response to dexamethasone stimulus,cellular response to ketone
751,GO:0070373,GO:0070372,-0.00033351000959729726,-6.674093589739708e-05,negative regulation of ERK1 and ERK2 cascade,regulation of ERK1 and ERK2 cascade
752,GO:0070374,GO:0070372,-0.0006832561061548254,0.00024969114846833725,positive regulation of ERK1 and ERK2 cascade,regulation of ERK1 and ERK2 cascade
753,GO:0090314,GO:1905475,-0.0001175172310028552,-0.0004099081692795546,positive regulation of protein targeting to membrane,regulation of protein localization to membrane
754,GO:0071318,GO:0046683,-0.0009290182213687069,-0.0002879318024659474,cellular response to ATP,response to organophosphorus
755,GO:0035108,GO:0060173,-0.001424212177193869,0.0021227809940874702,limb morphogenesis,limb development
756,GO:0043392,GO:0051101,-0.0002452756003507959,0.00038301816463350344,negative regulation of DNA binding,regulation of DNA binding
757,GO:2000679,GO:0051101,0.0003075904647380196,0.00014876326382694678,positive regulation of transcription regulatory region DNA binding,regulation of DNA binding
758,GO:0042593,GO:0033500,0.002718699537338195,-0.002044956025867505,glucose homeostasis,carbohydrate homeostasis
759,GO:0070498,GO:0070555,-0.0002009471480987096,-0.00036596338870972583,interleukin-1-mediated signaling pathway,response to interleukin-1
760,GO:0051289,GO:0051260,1.2640460902406892e-05,0.0009624424409988265,protein homotetramerization,protein homooligomerization
761,GO:0070207,GO:0051260,0.00014907178381462727,4.771658477586309e-05,protein homotrimerization,protein homooligomerization
762,GO:0007043,GO:0034330,-0.0015656641398013246,0.0009661986079039028,cell-cell junction assembly,cell junction organization
763,GO:0034333,GO:0034330,-0.0007157394763496994,0.0007121279303642987,adherens junction assembly,cell junction organization
764,GO:0042220,GO:0060359,-0.002869513720723275,0.00015550782127969474,response to cocaine,response to ammonium ion
765,GO:0043278,GO:0060359,-0.0024481552130628734,0.0006716813177627661,response to morphine,response to ammonium ion
766,GO:1903351,GO:0060359,0.0006752666393937185,-0.0009901771343707505,cellular response to dopamine,response to ammonium ion
767,GO:1903831,GO:0060359,-0.0016966230845900136,-0.0017688634507330896,signal transduction involved in cellular response to ammonium ion,response to ammonium ion
768,GO:0035306,GO:0045937,0.0007028661652727518,-0.0007483686596838237,positive regulation of dephosphorylation,positive regulation of phosphate metabolic process
769,GO:0060732,GO:0045937,0.0007365164894829429,0.00028577144663220674,positive regulation of inositol phosphate biosynthetic process,positive regulation of phosphate metabolic process
770,GO:0035729,GO:0071363,-0.000651609287126849,-0.0007616533695033335,cellular response to hepatocyte growth factor stimulus,cellular response to growth factor stimulus
771,GO:0071364,GO:0071363,-0.0001507149681021489,-0.0009152829063422341,cellular response to epidermal growth factor stimulus,cellular response to growth factor stimulus
772,GO:1990090,GO:0071363,0.0004340647714198764,-0.0015036072565035275,cellular response to nerve growth factor stimulus,cellular response to growth factor stimulus
773,GO:0038084,GO:0071363,-0.00032209166844523925,0.0002729522808596445,vascular endothelial growth factor signaling pathway,cellular response to growth factor stimulus
774,GO:1903364,GO:0045732,-0.00020886129068562435,9.53412985814771e-05,positive regulation of protein catabolic process,positive regulation of protein catabolic process
775,GO:0043516,GO:1901796,-0.0004993503470944908,0.0015924211075667087,"regulation of DNA damage response, signal transduction by p53 class mediator",regulation of signal transduction by p53 class mediator
776,GO:1902254,GO:1901796,0.000692236574801243,-0.001453513375546735,negative regulation of intrinsic apoptotic signaling pathway by p53 class mediator,regulation of signal transduction by p53 class mediator
777,GO:0046580,GO:0051056,0.0001966627268053037,0.0020646866148740606,negative regulation of Ras protein signal transduction,regulation of small GTPase mediated signal transduction
778,GO:0035023,GO:0051056,-0.0005491281524897985,0.0005092134239327948,regulation of Rho protein signal transduction,regulation of small GTPase mediated signal transduction
779,GO:0046579,GO:0051056,-0.00024887217899044836,0.000590591448084177,positive regulation of Ras protein signal transduction,regulation of small GTPase mediated signal transduction
780,GO:0150063,GO:0048880,-0.001236588980695763,0.0026895377961564937,visual system development,sensory system development
781,GO:0051224,GO:1904950,0.0024807568052566,-0.004164479592619741,negative regulation of protein transport,negative regulation of establishment of protein localization
782,GO:0051209,GO:0051282,-0.0020619794315266367,-0.0002597137659463911,release of sequestered calcium ion into cytosol,regulation of sequestering of calcium ion
783,GO:0010880,GO:0051282,0.0006202908739275062,-0.000525699259536358,regulation of release of sequestered calcium ion into cytosol by sarcoplasmic reticulum,regulation of sequestering of calcium ion
784,GO:0051281,GO:0051282,-6.057243761187104e-06,0.0016399523420787085,positive regulation of release of sequestered calcium ion into cytosol,regulation of sequestering of calcium ion
785,GO:0055025,GO:0055024,-0.0014723221188655301,0.00045881947023973144,positive regulation of cardiac muscle tissue development,regulation of cardiac muscle tissue development
786,GO:0090090,GO:0060828,-0.0006089500746270137,-0.0044233254858999605,negative regulation of canonical Wnt signaling pathway,regulation of canonical Wnt signaling pathway
787,GO:0090263,GO:0060828,-0.0004588601466967012,-0.0005436385668756828,positive regulation of canonical Wnt signaling pathway,regulation of canonical Wnt signaling pathway
788,GO:2001238,GO:2001236,-0.0003575819403042908,-0.0002906989439684354,positive regulation of extrinsic apoptotic signaling pathway,regulation of extrinsic apoptotic signaling pathway
789,GO:1902042,GO:2001236,-5.85876829483584e-05,-9.111128717430834e-05,negative regulation of extrinsic apoptotic signaling pathway via death domain receptors,regulation of extrinsic apoptotic signaling pathway
790,GO:2001240,GO:2001236,2.8678122145169354e-05,1.1564604697150281e-05,negative regulation of extrinsic apoptotic signaling pathway in absence of ligand,regulation of extrinsic apoptotic signaling pathway
791,GO:1902175,GO:2001242,-5.038561397742859e-05,5.900037943288542e-05,regulation of oxidative stress-induced intrinsic apoptotic signaling pathway,regulation of intrinsic apoptotic signaling pathway
792,GO:1902235,GO:2001242,4.9942735546031944e-05,0.00012972763104613998,regulation of endoplasmic reticulum stress-induced intrinsic apoptotic signaling pathway,regulation of intrinsic apoptotic signaling pathway
793,GO:2001244,GO:2001242,0.00013693169694765732,-0.00019389571415489554,positive regulation of intrinsic apoptotic signaling pathway,regulation of intrinsic apoptotic signaling pathway
794,GO:1902230,GO:2001242,-2.683355626197287e-05,-8.194628109832605e-06,negative regulation of intrinsic apoptotic signaling pathway in response to DNA damage,regulation of intrinsic apoptotic signaling pathway
795,GO:0044030,GO:0051052,-4.462981226723244e-05,-0.00028454106708445537,regulation of DNA methylation,regulation of DNA metabolic process
796,GO:0051054,GO:0051052,1.82182553076384e-05,0.0016530417134265807,positive regulation of DNA metabolic process,regulation of DNA metabolic process
797,GO:0010569,GO:0051052,0.0002870302272901742,-0.0002818339728963769,regulation of double-strand break repair via homologous recombination,regulation of DNA metabolic process
798,GO:0045830,GO:0051052,-4.168531467734007e-05,3.1486863692637246e-06,positive regulation of isotype switching,regulation of DNA metabolic process
799,GO:0045739,GO:0051052,-4.3885531697334236e-05,-0.00014694333505911413,positive regulation of DNA repair,regulation of DNA metabolic process
800,GO:2000279,GO:0051052,0.00014128761227227003,0.0004667395463150552,negative regulation of DNA biosynthetic process,regulation of DNA metabolic process
801,GO:0032212,GO:0051052,4.506010242858474e-06,-2.0786088469934337e-06,positive regulation of telomere maintenance via telomerase,regulation of DNA metabolic process
802,GO:0051973,GO:0051052,-0.00016861571516554213,0.00010926021858898823,positive regulation of telomerase activity,regulation of DNA metabolic process
803,GO:0000082,GO:0044772,0.0025296625232457803,-0.0030251960461365056,G1/S transition of mitotic cell cycle,mitotic cell cycle phase transition
804,GO:0000086,GO:0044772,-0.000730340899547952,-0.002212973638838585,G2/M transition of mitotic cell cycle,mitotic cell cycle phase transition
805,GO:0000038,GO:0006631,-0.0001871715879957128,-0.0007153511980104805,very long-chain fatty acid metabolic process,fatty acid metabolic process
806,GO:0001676,GO:0006631,-0.002035087782447901,0.0016078534411965158,long-chain fatty acid metabolic process,fatty acid metabolic process
807,GO:0019372,GO:0006631,-0.00041155848527102786,-0.001055433436747126,lipoxygenase pathway,fatty acid metabolic process
808,GO:0006635,GO:0006631,-0.0013588302621830022,-0.0004026644519799271,fatty acid beta-oxidation,fatty acid metabolic process
809,GO:0043651,GO:0006631,0.0005269399190648282,0.0005716259700157172,linoleic acid metabolic process,fatty acid metabolic process
810,GO:0042759,GO:0006631,0.0006901747933229778,0.0006795548982974083,long-chain fatty acid biosynthetic process,fatty acid metabolic process
811,GO:0046457,GO:0006631,-0.0003869517359662125,-0.00032300342780553046,prostanoid biosynthetic process,fatty acid metabolic process
812,GO:0045839,GO:0045930,0.0003439331723132132,0.000808154315402983,negative regulation of mitotic nuclear division,negative regulation of mitotic cell cycle
813,GO:0010972,GO:0045930,0.0007470791041080642,-0.0014940556288915044,negative regulation of G2/M transition of mitotic cell cycle,negative regulation of mitotic cell cycle
814,GO:0044819,GO:0045930,-0.0019148801868386727,-0.00030216431519055215,mitotic G1/S transition checkpoint signaling,negative regulation of mitotic cell cycle
815,GO:0044773,GO:0045930,0.0015502024440720928,0.0017336806144691507,mitotic DNA damage checkpoint signaling,negative regulation of mitotic cell cycle
816,GO:1902403,GO:0045930,0.0004437266233381552,-0.0012601354756325116,mitotic DNA integrity checkpoint signaling,negative regulation of mitotic cell cycle
817,GO:0006281,GO:0006974,0.0007812424656385847,-0.0011879482753500146,DNA repair,DNA damage response
818,GO:0000186,GO:0043406,-0.000999788741466233,-0.0020977253770921803,GO:0000186,positive regulation of MAP kinase activity
819,GO:0000187,GO:0043406,-0.0015361417935502557,-0.0005196148251413717,GO:0000187,positive regulation of MAP kinase activity
820,GO:0007257,GO:0043406,0.00023842303175208954,9.172117181489664e-07,GO:0007257,positive regulation of MAP kinase activity
821,GO:0000122,GO:0006357,-1.0647300015948416e-06,-0.0012539222192516877,negative regulation of transcription by RNA polymerase II,regulation of transcription by RNA polymerase II
822,GO:0030509,GO:0006357,1.4601012845766525e-05,0.00014436967199927593,BMP signaling pathway,regulation of transcription by RNA polymerase II
823,GO:0045944,GO:0006357,-0.001210317122511713,0.0012196544665330504,positive regulation of transcription by RNA polymerase II,regulation of transcription by RNA polymerase II
824,GO:1902895,GO:0006357,0.0002393029429042946,-0.00010529960874219113,positive regulation of miRNA transcription,regulation of transcription by RNA polymerase II
825,GO:0036003,GO:0006357,0.0001684766576208471,2.7103198405642397e-06,GO:0036003,regulation of transcription by RNA polymerase II
826,GO:0061418,GO:0006357,-0.00017342014865446304,-0.0008674707000703526,GO:0061418,regulation of transcription by RNA polymerase II
827,GO:0045944,GO:0045893,-0.0032800956593984332,0.010978454308579026,positive regulation of transcription by RNA polymerase II,positive regulation of DNA-templated transcription
828,GO:0051091,GO:0051090,-0.000853047424527917,-0.0014949299557592498,positive regulation of DNA-binding transcription factor activity,regulation of DNA-binding transcription factor activity
829,GO:0000096,GO:0006790,-0.0003791034356554378,-0.00028432225149086925,sulfur amino acid metabolic process,sulfur compound metabolic process
830,GO:0006749,GO:0006790,-0.0003963630956127641,-0.0008683311220757894,glutathione metabolic process,sulfur compound metabolic process
831,GO:0035383,GO:0006790,0.0003150194676410212,0.0011074937758458422,thioester metabolic process,sulfur compound metabolic process
832,GO:0044272,GO:0006790,-0.0003917656643428631,0.00302164960293752,sulfur compound biosynthetic process,sulfur compound metabolic process
833,GO:0044273,GO:0006790,-0.00015472253690166905,-0.00021465363293989045,sulfur compound catabolic process,sulfur compound metabolic process
834,GO:0050427,GO:0006790,0.0004989448903131802,0.001374267947274409,3'-phosphoadenosine 5'-phosphosulfate metabolic process,sulfur compound metabolic process
835,GO:0051403,GO:0000165,0.0005402742707270721,0.0013912179981024912,stress-activated MAPK cascade,MAPK cascade
836,GO:0070371,GO:0000165,0.0011064962939786077,-0.0010098691025606941,ERK1 and ERK2 cascade,MAPK cascade
837,GO:0019722,GO:0019932,0.00025576919740984746,-0.0004598904694452195,calcium-mediated signaling,second-messenger-mediated signaling
838,GO:0007189,GO:0019932,-0.00023710035320130972,0.0005121889665797096,adenylate cyclase-activating G protein-coupled receptor signaling pathway,second-messenger-mediated signaling
839,GO:0000186,GO:0032147,-0.0009804013731432026,-0.0007201738580784799,GO:0000186,activation of protein kinase activity
840,GO:0000187,GO:0032147,-0.001367017894201127,0.0006026712242488464,GO:0000187,activation of protein kinase activity
841,GO:0032148,GO:0032147,-0.00047233257270285574,9.635064169981856e-05,activation of protein kinase B activity,activation of protein kinase activity
842,GO:0000226,GO:0007010,0.00034359530608882435,0.0016105486381352736,microtubule cytoskeleton organization,cytoskeleton organization
843,GO:0030036,GO:0007010,-0.001754114417129263,-0.0019518357108850358,actin cytoskeleton organization,cytoskeleton organization
844,GO:0030865,GO:0007010,0.0005666213926261537,0.0007947473995605249,cortical cytoskeleton organization,cytoskeleton organization
845,GO:0016999,GO:0017144,-0.0003586410042959429,-0.0018005209913648647,antibiotic metabolic process,xenobiotic metabolic process
846,GO:0042417,GO:0017144,0.0005011731850151326,-0.001825085092281541,dopamine metabolic process,xenobiotic metabolic process
847,GO:0042737,GO:0017144,0.00034737776423401386,0.0072732623485692195,xenobiotic catabolic process,xenobiotic metabolic process
848,GO:0046209,GO:0017144,-0.0007452078048643897,-0.0021798210962259883,nitric oxide metabolic process,xenobiotic metabolic process
849,GO:0006518,GO:0043603,-0.0008741112082701285,0.000626124123563228,peptide metabolic process,amide metabolic process
850,GO:0006760,GO:0043603,0.0001670681910251161,7.121835460203663e-05,folic acid-containing compound metabolic process,amide metabolic process
851,GO:0043604,GO:0043603,-0.0005082430267555611,-0.002113532253809001,amide biosynthetic process,amide metabolic process
852,GO:0046513,GO:0043603,0.000358772395632959,0.0001573933506495025,ceramide biosynthetic process,amide metabolic process
853,GO:0046514,GO:0043603,-1.9988624291266793e-05,0.0006495807628282333,ceramide catabolic process,amide metabolic process
854,GO:0009063,GO:1901565,0.0001834108153423707,-0.00012586168267258568,amino acid catabolic process,organonitrogen compound catabolic process
855,GO:0030163,GO:1901565,-0.00022501285270057152,-9.418006980300258e-05,protein catabolic process,organonitrogen compound catabolic process
856,GO:0046135,GO:1901565,0.00010369259455012362,7.207053323717256e-05,pyrimidine nucleoside catabolic process,organonitrogen compound catabolic process
857,GO:0046514,GO:1901565,-0.00043651663937742695,0.00024430771112661054,ceramide catabolic process,organonitrogen compound catabolic process
858,GO:0042402,GO:1901565,-0.00014541294060866616,0.0002584187818680679,cellular biogenic amine catabolic process,organonitrogen compound catabolic process
859,GO:0009154,GO:1901565,0.00014546247456375365,-0.00027885084662305343,purine ribonucleotide catabolic process,organonitrogen compound catabolic process
860,GO:0006706,GO:1901361,-9.515046361793232e-05,6.593822206048492e-06,steroid catabolic process,organic cyclic compound catabolic process
861,GO:0009074,GO:1901361,-9.626562077845022e-05,-3.849387923349393e-05,aromatic amino acid family catabolic process,organic cyclic compound catabolic process
862,GO:0034655,GO:1901361,-0.00034843084504328995,0.0007647600638897961,nucleobase-containing compound catabolic process,organic cyclic compound catabolic process
863,GO:0006401,GO:0044265,0.0004068087940394474,0.00035201053942780514,RNA catabolic process,GO:0044265
864,GO:0044257,GO:0044265,9.993899289026116e-05,0.001230681636878266,protein catabolic process,GO:0044265
865,GO:0019941,GO:0044265,0.0002889825574298799,-0.0034763429654397554,modification-dependent protein catabolic process,GO:0044265
866,GO:0034614,GO:0000302,-0.00043948429827789855,0.0017938517983337654,cellular response to reactive oxygen species,response to reactive oxygen species
867,GO:0071731,GO:0000302,-0.00028397616220304344,-0.0007465481477510037,response to nitric oxide,response to reactive oxygen species
868,GO:0070301,GO:0000302,0.0009459747611466817,-0.0005806294486309687,cellular response to hydrogen peroxide,response to reactive oxygen species
869,GO:0034614,GO:0034599,-0.0017721090002674775,0.0003302016885085956,cellular response to reactive oxygen species,cellular response to oxidative stress
870,GO:0036473,GO:0034599,-0.00010341452305227141,-8.015274961364469e-05,GO:0036473,cellular response to oxidative stress
871,GO:0033273,GO:0007584,-0.0015131226553180214,0.001540605205885755,response to vitamin,response to nutrient
872,GO:0071295,GO:0007584,0.0008881518373922293,0.0009105284899685142,cellular response to vitamin,response to nutrient
873,GO:0071318,GO:0007584,-0.0004209080216007316,-0.0010718614893453205,cellular response to ATP,response to nutrient
874,GO:0032495,GO:0042493,-0.0004456466056448183,-0.0005480074731326302,response to muramyl dipeptide,response to xenobiotic stimulus
875,GO:0032570,GO:0042493,-4.782072660394656e-05,6.232353549097504e-05,response to progesterone,response to xenobiotic stimulus
876,GO:0035094,GO:0042493,0.0003529139227552349,0.0004992319410976872,response to nicotine,response to xenobiotic stimulus
877,GO:0035690,GO:0042493,-0.0003798624041123782,-0.0029340763917253747,cellular response to xenobiotic stimulus,response to xenobiotic stimulus
878,GO:0045471,GO:0042493,0.00010012466141756589,9.616605341585602e-05,response to ethanol,response to xenobiotic stimulus
879,GO:0097327,GO:0042493,-0.0006255380284145656,0.0008708370433958716,response to antineoplastic agent,response to xenobiotic stimulus
880,GO:0042220,GO:0042493,3.6588253264335786e-06,-0.002210724749116335,response to cocaine,response to xenobiotic stimulus
881,GO:0043278,GO:0042493,5.715785282376594e-06,0.0005074987771041898,response to morphine,response to xenobiotic stimulus
882,GO:0031000,GO:0042493,-0.0006426188377476954,-0.00035823329908715555,response to caffeine,response to xenobiotic stimulus
883,GO:0001975,GO:0042493,-0.00038523800450812715,-0.00010232327710097139,response to amphetamine,response to xenobiotic stimulus
884,GO:0071731,GO:0042493,0.000163655926049879,-0.00046134896082138,response to nitric oxide,response to xenobiotic stimulus
885,GO:0010039,GO:0010038,0.00012080272353014915,-4.9035762451352224e-05,response to iron ion,response to metal ion
886,GO:0010042,GO:0010038,0.0008348930071988897,-0.001386849292583792,response to manganese ion,response to metal ion
887,GO:0010043,GO:0010038,-0.0010382284396099712,0.0008104127560966772,response to zinc ion,response to metal ion
888,GO:0010226,GO:0010038,-0.0010341494122489234,-3.326045117277485e-05,response to lithium ion,response to metal ion
889,GO:0010288,GO:0010038,-0.001562382825102979,0.00045960664411369873,response to lead ion,response to metal ion
890,GO:0032026,GO:0010038,-0.0002562857896926834,0.00017864897927521666,response to magnesium ion,response to metal ion
891,GO:0035864,GO:0010038,-0.0003828209984004132,-0.0009317664178832677,response to potassium ion,response to metal ion
892,GO:0046688,GO:0010038,-2.1886157407154856e-05,-0.00010485599537194352,response to copper ion,response to metal ion
893,GO:0071248,GO:0010038,0.002443744323270014,-0.0017914573557426543,cellular response to metal ion,response to metal ion
894,GO:0071276,GO:0010038,-0.0008998082388583715,0.00038797236565753175,cellular response to cadmium ion,response to metal ion
895,GO:0071277,GO:0010038,0.00084434035027643,-0.0005598945502278176,cellular response to calcium ion,response to metal ion
896,GO:0006396,GO:0016070,0.0007055429370609052,6.315108581684346e-06,RNA processing,RNA metabolic process
897,GO:0006401,GO:0016070,-3.726771253515138e-05,0.0013145477923899812,RNA catabolic process,RNA metabolic process
898,GO:0009451,GO:0016070,-0.0001754810791035957,-0.0010485154876446734,RNA modification,RNA metabolic process
899,GO:0090501,GO:0016070,0.0004984828164647608,0.0009632951120763044,GO:0090501,RNA metabolic process
900,GO:0009299,GO:0016070,-0.00021183216364939678,-0.001862702188432348,mRNA transcription,RNA metabolic process
901,GO:0006367,GO:0016070,-0.001467424957994418,-0.0015244251749365477,transcription initiation at RNA polymerase II promoter,RNA metabolic process
902,GO:0006366,GO:0016070,0.003059052784279669,0.003472708317856759,transcription by RNA polymerase II,RNA metabolic process
903,GO:0098781,GO:0016070,0.0003316050104227678,0.0010469570009959733,ncRNA transcription,RNA metabolic process
904,GO:0008033,GO:0016070,-7.838919012302842e-05,-0.00062811154483644,tRNA processing,RNA metabolic process
905,GO:0006418,GO:0016070,-5.3677931499830566e-05,5.897157459331195e-05,tRNA aminoacylation for protein translation,RNA metabolic process
906,GO:0006333,GO:0006325,0.0002977044274339375,0.00031159927167698725,chromatin organization,chromatin organization
907,GO:0034401,GO:0006325,0.0006403469036892628,-0.0001195724634213114,GO:0034401,chromatin organization
908,GO:0043044,GO:0006325,-0.00016920033858486042,-0.0011681646134605662,chromatin remodeling,chromatin organization
909,GO:0006334,GO:0006325,-0.0004698749433159465,-7.817761073983657e-05,nucleosome assembly,chromatin organization
910,GO:0016570,GO:0006325,3.406430537284046e-05,0.0014663500444250638,histone modification,chromatin organization
911,GO:0000723,GO:0006259,6.3803462156728755e-06,-0.0006714899933761911,telomere maintenance,DNA metabolic process
912,GO:0006281,GO:0006259,0.0003757375907348039,0.00028742129289074047,DNA repair,DNA metabolic process
913,GO:0071897,GO:0006259,0.0006679350202357917,0.0008247944822503524,DNA biosynthetic process,DNA metabolic process
914,GO:0006306,GO:0006259,0.00020153061199180343,-0.0001474079896067107,DNA methylation,DNA metabolic process
915,GO:0002562,GO:0006259,-3.4468339834549386e-05,0.0008196915486427113,somatic diversification of immune receptors via germline recombination within a single locus,DNA metabolic process
916,GO:0000723,GO:0060249,0.0001344071186554856,0.0004906417982430422,telomere maintenance,anatomical structure homeostasis
917,GO:0001894,GO:0060249,0.0008973412728477913,-0.0030525009206458947,tissue homeostasis,anatomical structure homeostasis
918,GO:0070050,GO:0060249,-0.0004821043844078645,-0.00015657145537405963,neuron cellular homeostasis,anatomical structure homeostasis
919,GO:0007286,GO:0007276,7.726140637020793e-05,-0.00010763703203578377,spermatid development,gamete generation
920,GO:0048599,GO:0007276,0.00022079990997578744,0.001230589702033624,oocyte development,gamete generation
921,GO:0030728,GO:0007276,-0.0002746849055410908,0.0002526916223022017,ovulation,gamete generation
922,GO:0007283,GO:0007276,-0.0003790272586326051,-0.003306401095453913,spermatogenesis,gamete generation
923,GO:0046661,GO:0007548,0.00011890792373366254,-0.0014467119288566767,male sex differentiation,sex differentiation
924,GO:0001541,GO:0048608,0.0002966853263707998,0.0008729579437276401,ovarian follicle development,reproductive structure development
925,GO:0001890,GO:0048608,8.896379684568566e-05,-0.0010270577300161014,placenta development,reproductive structure development
926,GO:0030850,GO:0048608,-0.00020511123203222967,-0.00028856530681894483,prostate gland development,reproductive structure development
927,GO:0060711,GO:0048608,-0.0004380606489910237,-0.00024913779600192455,labyrinthine layer development,reproductive structure development
928,GO:0030539,GO:0048608,0.0002442690685523501,-0.00031904653159365106,male genitalia development,reproductive structure development
929,GO:0034446,GO:0000904,-4.649650635120686e-05,0.00020478003550004572,substrate adhesion-dependent cell spreading,GO:0000904
930,GO:0048667,GO:0000904,3.295402023748777e-05,-0.0006576085108513142,cell morphogenesis involved in neuron differentiation,GO:0000904
931,GO:0010506,GO:0031329,0.0027898198901199905,0.002847052182730857,regulation of autophagy,regulation of cellular catabolic process
932,GO:0031330,GO:0031329,-0.00022983530735002023,-0.0018353990866007354,negative regulation of cellular catabolic process,regulation of cellular catabolic process
933,GO:0031331,GO:0031329,0.0009202205377360819,6.741827287351092e-05,positive regulation of cellular catabolic process,regulation of cellular catabolic process
934,GO:0031998,GO:0031329,0.00020916315161279616,0.0003074516095984606,regulation of fatty acid beta-oxidation,regulation of cellular catabolic process
935,GO:0051043,GO:0031329,0.00031669436766382925,-0.00017827649662266655,regulation of membrane protein ectodomain proteolysis,regulation of cellular catabolic process
936,GO:1903362,GO:0031329,-0.0014211681887132976,0.0011827752159496883,regulation of protein catabolic process,regulation of cellular catabolic process
937,GO:0070542,GO:0001101,0.0002988026644719136,0.0005206546863914308,response to fatty acid,response to acid chemical
938,GO:0071229,GO:0001101,-0.0007736984165986615,-0.0005591199948654554,cellular response to acid chemical,response to acid chemical
939,GO:0030307,GO:0001558,0.002481034453298973,0.0011809537830735114,positive regulation of cell growth,regulation of cell growth
940,GO:0030308,GO:0001558,1.6657225385851496e-05,-0.002267402550462071,negative regulation of cell growth,regulation of cell growth
941,GO:0061050,GO:0001558,-0.00039103559670440797,0.0004997736489878355,regulation of cell growth involved in cardiac muscle cell development,regulation of cell growth
942,GO:0061387,GO:0001558,0.00036603254884766504,0.00042977283873784483,regulation of extent of cell growth,regulation of cell growth
943,GO:0031334,GO:0043254,0.0007658286489778829,-0.0005272302813276963,positive regulation of protein-containing complex assembly,regulation of protein-containing complex assembly
944,GO:0032460,GO:0043254,0.0021474352294051187,-0.0011565884502076004,negative regulation of protein oligomerization,regulation of protein-containing complex assembly
945,GO:0032461,GO:0043254,-0.0007345472300678048,0.00101273215020666,positive regulation of protein oligomerization,regulation of protein-containing complex assembly
946,GO:0032462,GO:0043254,-0.002450104702342844,0.0002463681452356717,regulation of protein homooligomerization,regulation of protein-containing complex assembly
947,GO:0030838,GO:0043254,0.0008054864211664621,-0.0013947338041233191,positive regulation of actin filament polymerization,regulation of protein-containing complex assembly
948,GO:0031116,GO:0043254,0.00015882990822685818,0.00035682166926615075,positive regulation of microtubule polymerization,regulation of protein-containing complex assembly
949,GO:0010639,GO:0051129,0.0009210893640657835,0.0013883450091987024,negative regulation of organelle organization,negative regulation of cellular component organization
950,GO:0031345,GO:0051129,-0.0009466685126104319,0.001280626044609518,negative regulation of cell projection organization,negative regulation of cellular component organization
951,GO:0045806,GO:0051129,0.0005727144819411503,-0.0004627624467914098,negative regulation of endocytosis,negative regulation of cellular component organization
952,GO:1901889,GO:0051129,-1.4090518100810662e-05,3.884108441478596e-05,negative regulation of cell junction assembly,negative regulation of cellular component organization
953,GO:1902904,GO:0051129,5.408871267140323e-05,-0.0004576709509373675,negative regulation of supramolecular fiber organization,negative regulation of cellular component organization
954,GO:0018105,GO:0006468,0.00425379998432087,0.0013645316898929056,peptidyl-serine phosphorylation,protein phosphorylation
955,GO:0018107,GO:0006468,-0.0010203259899304704,-0.0008478118594565156,peptidyl-threonine phosphorylation,protein phosphorylation
956,GO:0018108,GO:0006468,0.0008318197889750057,-0.0035268019715585545,peptidyl-tyrosine phosphorylation,protein phosphorylation
957,GO:0046777,GO:0006468,0.002095775029571319,0.0059423724939411185,protein autophosphorylation,protein phosphorylation
