,terms,terms_full_name,imp_ov,imp_brca
325,GO:1905208,negative regulation of cardiocyte differentiation,7.19105810468831e-06,-8.760898020067989e-05
326,GO:0030195,negative regulation of blood coagulation,-0.0003591579600927765,-0.0002579084646542087
327,GO:0045668,negative regulation of osteoblast differentiation,-0.0002602537618539783,-0.00018171444115598948
328,GO:0010614,negative regulation of cardiac muscle hypertrophy,-0.000246048545074122,-0.00019402493110782677
329,GO:0016525,negative regulation of angiogenesis,-0.0006683282221653544,0.00011005041769637554
330,GO:0010718,positive regulation of epithelial to mesenchymal transition,-4.328319846239064e-05,-0.0006016014337396286
331,GO:0034105,positive regulation of tissue remodeling,6.19154432440191e-05,-0.0008818967450152855
332,GO:0040018,positive regulation of multicellular organism growth,-0.00019166618169815257,-2.7712455692438548e-05
333,GO:0040019,positive regulation of embryonic development,0.00022063174081410043,-0.0001922362401711792
334,GO:0046622,positive regulation of organ growth,-6.422434826574853e-05,0.0003663249365588081
335,GO:0061036,positive regulation of cartilage development,-0.00013063267338816594,0.00010741018936778074
336,GO:0090184,positive regulation of kidney development,0.0002552506854136596,-5.341232322089743e-05
337,GO:0110110,positive regulation of animal organ morphogenesis,0.0011357531797676623,-0.0005847930388863375
338,GO:0120162,positive regulation of cold-induced thermogenesis,-0.0001344997416250664,-0.0005697524696488699
339,GO:1905209,positive regulation of cardiocyte differentiation,-0.000149838952997165,-0.00040178290554304934
340,GO:2000463,positive regulation of excitatory postsynaptic potential,0.00018104370625237153,-0.00011390003435838917
341,GO:0030194,positive regulation of blood coagulation,6.926558989734435e-05,-0.0001732808133136293
342,GO:0030501,positive regulation of bone mineralization,-0.00022989595751816546,-0.0005654876270202163
343,GO:0045669,positive regulation of osteoblast differentiation,-0.00014329904705010464,0.00011539798385906364
344,GO:0010613,positive regulation of cardiac muscle hypertrophy,4.9737965063490454e-05,-0.0002801571504031688
345,GO:0140029,exocytic process,0.0001692852335946828,-0.0004420004762093243
346,GO:0007595,lactation,-0.00033517356345040176,5.5216052956719645e-05
347,GO:0050482,arachidonic acid secretion,0.00019650092713788245,-0.00044313958128683084
348,GO:0030073,insulin secretion,0.00010672568959089836,-0.00013126137604471848
349,GO:0021510,spinal cord development,-1.582459986179746e-05,-0.0003181188054824239
350,GO:0060485,mesenchyme development,-0.0003104184529506396,0.0002434297557624816
351,GO:0060612,adipose tissue development,-0.00019599624972694535,-0.0005326310757166131
352,GO:0031018,endocrine pancreas development,0.00019962003929271328,-0.00041519814414586607
353,GO:0072163,mesonephric epithelium development,0.0003214200123825734,-0.00034725332406636793
354,GO:0061351,neural precursor cell proliferation,-0.00023292687945529735,-0.00013442580842018827
355,GO:0072089,stem cell proliferation,0.00022614629946513575,-0.000148356231837934
356,GO:0001935,endothelial cell proliferation,-0.00016658173131217763,0.0002564334365118972
357,GO:0035050,embryonic heart tube development,-7.998587216977976e-05,0.000403527525208796
358,GO:0043277,apoptotic cell clearance,-0.00012322534491262486,0.00038044677808604215
359,GO:0060333,type II interferon-mediated signaling pathway,-0.00019748977165291007,-0.0002704796397118698
360,GO:0060337,type I interferon-mediated signaling pathway,-0.0002383485254796753,5.6445998139740695e-06
361,GO:0045824,negative regulation of innate immune response,-0.0001910383831508836,-0.00021185964823372335
362,GO:0060338,regulation of type I interferon-mediated signaling pathway,-0.00028761392388763126,-0.0013881590277334355
363,GO:0060334,regulation of type II interferon-mediated signaling pathway,-0.00012591412964868453,0.0026476189135941487
364,GO:0061028,establishment of endothelial barrier,-2.7106328751296464e-05,2.9555215313085e-05
365,GO:0021983,pituitary gland development,0.0001532611219474882,-0.0005324289523982742
366,GO:0048538,thymus development,1.0866727164424488e-05,0.0001444658871265167
367,GO:0007435,salivary gland morphogenesis,0.00024145781387543353,-8.221856404175553e-05
368,GO:0097421,liver regeneration,-0.00010463914918430304,0.00040802151123524327
369,GO:0035162,embryonic hemopoiesis,0.000271823555682111,-0.00034027850036452153
370,GO:0048566,embryonic digestive tract development,-0.0002082900121829884,0.00041175011510523676
371,GO:0001895,retina homeostasis,2.6927104356011054e-05,-0.0004921321632241278
372,GO:0045453,bone resorption,-0.0004342179809924078,0.001221806509447011
373,GO:0046888,negative regulation of hormone secretion,-0.00037417404327877993,0.0008331784624867012
374,GO:0050805,negative regulation of synaptic transmission,-0.000491069202803392,0.0001898622276976303
375,GO:0032460,negative regulation of protein oligomerization,0.0002470458474748307,-0.000824396642889429
376,GO:0032461,positive regulation of protein oligomerization,0.0007228159914678258,-0.0005877047615440176
377,GO:0032462,regulation of protein homooligomerization,-0.00011185135802992646,0.00012000274912299428
378,GO:0030838,positive regulation of actin filament polymerization,-2.6036108170189415e-05,-0.0009510351441042202
379,GO:0031116,positive regulation of microtubule polymerization,0.0003009462168155236,-0.001125164041564433
380,GO:0045921,positive regulation of exocytosis,-0.0002005264208780852,-0.00032886711471399817
381,GO:2000300,regulation of synaptic vesicle exocytosis,-0.0005055732374390181,0.0009280655216871296
382,GO:0043302,positive regulation of leukocyte degranulation,-4.418717197582256e-05,-0.00043300061670526797
383,GO:0050732,negative regulation of peptidyl-tyrosine phosphorylation,0.0001359418169451836,-8.939964278770815e-05
384,GO:0031057,GO:0031057,-0.00021004792456467953,8.729755711327504e-05
385,GO:0032515,negative regulation of phosphoprotein phosphatase activity,-0.00033781000403373707,-0.00039106310634561697
386,GO:0031397,negative regulation of protein ubiquitination,-0.0004307585470053299,-0.0006467432460172126
387,GO:0010837,regulation of keratinocyte proliferation,2.597816940710334e-05,-2.1351894223960575e-05
388,GO:0001937,negative regulation of endothelial cell proliferation,-0.00014237245253826157,-0.00016738886076891793
389,GO:1905564,positive regulation of vascular endothelial cell proliferation,4.36129066400668e-05,5.2353445922336516e-05
390,GO:0006998,nuclear envelope organization,-0.0003627926409999356,0.00112367151245405
391,GO:0007009,plasma membrane organization,4.05487137844369e-05,-0.00045942420860683384
392,GO:0061025,membrane fusion,4.3018745465609e-05,-0.0002707835613708391
393,GO:0099024,plasma membrane invagination,0.0001418275629337725,-8.708395120213303e-05
394,GO:0001953,negative regulation of cell-matrix adhesion,9.086220872515966e-05,-9.483987330354035e-07
395,GO:1900026,positive regulation of substrate adhesion-dependent cell spreading,-0.00039514552565231986,0.0002696038281624176
396,GO:0051968,"positive regulation of synaptic transmission, glutamatergic",0.00044319538242529164,-0.00011811445477830631
397,GO:0060291,long-term synaptic potentiation,-0.0007789153023587186,-0.0001487465000365235
398,GO:1900273,positive regulation of long-term synaptic potentiation,-7.61055414894313e-05,-0.00024337883205320342
399,GO:0001960,negative regulation of cytokine-mediated signaling pathway,0.0002837740177039889,1.1114614074651469e-05
400,GO:0001961,positive regulation of cytokine-mediated signaling pathway,5.4601496456238046e-05,0.0006791668613710744
401,GO:0010803,regulation of tumor necrosis factor-mediated signaling pathway,-0.0011251951938971018,-0.0010035501793934055
402,GO:0034122,negative regulation of toll-like receptor signaling pathway,0.000380296663870489,-0.00011143289450242394
403,GO:0045746,negative regulation of Notch signaling pathway,0.00011394821174068769,-0.001581354502132402
404,GO:0046627,negative regulation of insulin receptor signaling pathway,0.0004957380805166569,-0.0021062966528864117
405,GO:0050858,negative regulation of antigen receptor-mediated signaling pathway,0.0002670516955614798,-0.00041928618804012183
406,GO:0030512,negative regulation of transforming growth factor beta receptor signaling pathway,-0.0001159428372687165,0.00013894376391218125
407,GO:0030514,negative regulation of BMP signaling pathway,0.0002243515576371874,-0.00048342194437791885
408,GO:0002029,desensitization of G protein-coupled receptor signaling pathway,2.891295775532887e-05,-0.0002334176627986289
409,GO:0090090,negative regulation of canonical Wnt signaling pathway,0.0012580306410551502,-0.0021609120487070003
410,GO:2001240,negative regulation of extrinsic apoptotic signaling pathway in absence of ligand,2.8066868954780115e-05,0.0002464028189434243
411,GO:0042059,negative regulation of epidermal growth factor receptor signaling pathway,-1.1849627271277629e-05,0.0018897559845665877
412,GO:0007271,"synaptic transmission, cholinergic",6.704759453325993e-05,-6.364178109188266e-05
413,GO:0007274,neuromuscular synaptic transmission,0.00021766157257043327,-0.00028766574313079414
414,GO:0001974,blood vessel remodeling,0.00033629821306584135,-0.00017498593796181358
415,GO:0017085,response to insecticide,0.00013090362496257285,-0.0003128910016427504
416,GO:0098754,detoxification,5.073633649216448e-05,-0.00015124394494880618
417,GO:0050885,neuromuscular process controlling balance,6.116641076547252e-05,-0.00020677482644012443
418,GO:0035809,regulation of urine volume,-3.108823349462875e-05,-0.00021600689707223023
419,GO:0003091,renal water homeostasis,0.00012182476037354191,0.00010464896619755328
420,GO:0010543,regulation of platelet activation,-0.00017371885969212527,-0.00019522504250737987
421,GO:0032350,regulation of hormone metabolic process,-0.0005016366920383146,2.2844472755642342e-05
422,GO:0060415,muscle tissue morphogenesis,0.00029618934590828593,-0.0007188562059870548
423,GO:0002011,morphogenesis of an epithelial sheet,0.00017316187514283794,0.0001134610052516675
424,GO:0048730,epidermis morphogenesis,1.0574337433326558e-05,7.815899531003597e-05
425,GO:0048333,mesodermal cell differentiation,2.405970448322697e-05,5.939032509479422e-05
426,GO:0002021,response to dietary excess,-1.5465579284206665e-05,2.7539795378024855e-05
427,GO:0032094,response to food,7.214921234127441e-05,7.678527485010359e-06
428,GO:0002026,regulation of the force of heart contraction,-0.00014855262373639962,0.00026511983083726197
429,GO:0045822,negative regulation of heart contraction,0.0001354152403834721,-0.00037112141789201545
430,GO:1903779,regulation of cardiac conduction,-0.0004841748274367683,0.0001236859650897491
431,GO:0086091,regulation of heart rate by cardiac conduction,3.276293709093268e-05,-7.384820469573724e-05
432,GO:0010460,positive regulation of heart rate,-8.65370557502835e-05,5.0674163885558014e-05
433,GO:0010765,positive regulation of sodium ion transport,-0.00012897589690569037,-0.00016264560473212752
434,GO:1901381,positive regulation of potassium ion transmembrane transport,0.00018573775820072543,-0.0006150201994122387
435,GO:1901380,negative regulation of potassium ion transmembrane transport,0.0005371065869071243,4.042138501362568e-05
436,GO:1901016,regulation of potassium ion transmembrane transporter activity,0.00016888307392321872,-0.00014299477273282087
437,GO:0018107,peptidyl-threonine phosphorylation,-0.0008686535218907243,0.0010788707557137598
438,GO:0042311,vasodilation,4.4478120197977775e-05,-9.448185911394493e-06
439,GO:0042310,vasoconstriction,0.0003670587764862986,-0.00034096589708083614
440,GO:0033628,regulation of cell adhesion mediated by integrin,0.00021708273616923956,-0.00012806867275343226
441,GO:0022409,positive regulation of cell-cell adhesion,-0.0006117850344283298,-0.000351959121200318
442,GO:0034110,regulation of homotypic cell-cell adhesion,-0.00010897006519055381,3.499296976096211e-05
443,GO:0034114,regulation of heterotypic cell-cell adhesion,0.00011245269561780369,-0.0002133429885770507
444,GO:0006221,pyrimidine nucleotide biosynthetic process,0.0003110827033497614,-0.00036355843090836595
445,GO:0046134,pyrimidine nucleoside biosynthetic process,-0.0002759900007777139,-4.353997789793764e-05
446,GO:0034033,purine nucleoside bisphosphate biosynthetic process,3.124397481280368e-05,-0.0004348399980786245
447,GO:0043101,purine-containing compound salvage,-0.00021763910762992377,0.00023210467437007284
448,GO:0060252,positive regulation of glial cell proliferation,0.00042242896920473034,-0.0004804678487667656
449,GO:0048714,positive regulation of oligodendrocyte differentiation,0.0005549826874645085,-0.0007953942802888986
450,GO:0002053,positive regulation of mesenchymal cell proliferation,0.00030386769140575576,0.0009896097635190924
451,GO:0048146,positive regulation of fibroblast proliferation,-0.0001332078411742406,-0.00016517953145321696
452,GO:0060045,positive regulation of cardiac muscle cell proliferation,0.00017906677331670136,-0.00012313312622643863
453,GO:0070665,positive regulation of leukocyte proliferation,0.00028674873858313,-0.00020096828697716677
454,GO:2000179,positive regulation of neural precursor cell proliferation,-0.00016169955555319737,-3.455171461285621e-05
455,GO:2000648,positive regulation of stem cell proliferation,-0.00010530603453642159,-0.0003866328457019542
456,GO:0002088,lens development in camera-type eye,-2.3727238558128067e-05,0.00011102431238182837
457,GO:0003407,neural retina development,-1.802050802071356e-05,5.7828617982347355e-06
458,GO:0043457,regulation of cellular respiration,0.0005399694324215739,0.0005615686660833679
459,GO:0006476,protein deacetylation,0.0003907318222504829,-0.0030503152119221643
460,GO:0010470,regulation of gastrulation,-0.00018239087262326636,0.00038439328673140345
461,GO:0060688,regulation of morphogenesis of a branching structure,-0.0002942493437817144,-0.00011396506417396795
462,GO:0048813,dendrite morphogenesis,-0.0003666757544870958,0.0007113644345146489
463,GO:0007411,axon guidance,0.00016607431634260768,-0.0002328889876146006
464,GO:0021955,central nervous system neuron axonogenesis,-3.346308563909643e-06,0.00033285627989276795
465,GO:0070509,calcium ion import,5.834839515856028e-06,-1.4707687740755335e-05
466,GO:0043174,nucleoside salvage,-0.00017084714053759297,0.00012140352154767509
467,GO:0046129,purine ribonucleoside biosynthetic process,0.0004103149396696748,-2.2075101182206817e-05
468,GO:0034656,nucleobase-containing small molecule catabolic process,0.0006152580302147143,-0.0003807830689212772
469,GO:0046164,alcohol catabolic process,0.000877164152158133,-0.0008990156086762878
470,GO:0019320,hexose catabolic process,0.0010237997341694578,-0.0006718662124673378
471,GO:0070423,nucleotide-binding oligomerization domain containing signaling pathway,-0.00022457175034569656,-0.00048743948323144563
472,GO:0060443,mammary gland morphogenesis,0.0003504909642706606,-0.00044159069560159505
473,GO:0072659,protein localization to plasma membrane,0.0001528977795938496,-0.00024324317930546203
474,GO:0006968,cellular defense response,-0.00011701059946192137,3.065991797911783e-05
475,GO:0001662,behavioral fear response,-0.0005946667757937231,-0.000264217674624936
476,GO:0035640,exploration behavior,-3.191894337639052e-05,-0.00011181630204807202
477,GO:0042755,eating behavior,0.00026705754944090056,-0.00022469600514192546
478,GO:0008542,visual learning,-0.00016311847060131981,-0.00011335401095803037
479,GO:0035176,social behavior,4.476274549010584e-05,-0.0005535606314391948
480,GO:0031103,axon regeneration,2.1759582913407728e-05,0.0005090245262698137
481,GO:0051607,defense response to virus,0.0001617694697823313,-0.00017108494886927574
482,GO:0002223,stimulatory C-type lectin receptor signaling pathway,0.0002880005879457116,-0.0001274021072191293
483,GO:0038096,Fc-gamma receptor signaling pathway involved in phagocytosis,0.0007659230821709919,-0.0009760044032185417
484,GO:0050852,T cell receptor signaling pathway,4.4772598034511334e-05,0.0003543804072723807
485,GO:0050853,B cell receptor signaling pathway,0.00019855084143154255,-0.0002377491767539307
486,GO:0002755,MyD88-dependent toll-like receptor signaling pathway,0.00022978842654556333,0.0003330689720540062
487,GO:0034142,toll-like receptor 4 signaling pathway,-0.00012637924830654574,2.9484847593151204e-05
488,GO:0034162,toll-like receptor 9 signaling pathway,-3.868130164767394e-05,-8.011107587943123e-05
489,GO:0035666,TRIF-dependent toll-like receptor signaling pathway,0.000156059451620073,-0.00020570629378433033
490,GO:0002407,dendritic cell chemotaxis,0.00010757405519219418,2.8824772219646403e-05
491,GO:0002548,monocyte chemotaxis,0.0001153905120243307,-0.00015957847809239538
492,GO:0030593,neutrophil chemotaxis,-5.390325574319703e-06,-6.547161596638418e-05
493,GO:0034620,cellular response to unfolded protein,-0.000164283933888602,0.0007739581161977595
494,GO:0002244,hematopoietic progenitor cell differentiation,-0.00020578593171548585,-7.226987741982544e-05
495,GO:0002437,inflammatory response to antigenic stimulus,-5.008090256186059e-05,0.000118090853125657
496,GO:0002456,T cell mediated immunity,1.0439141100764422e-05,0.0002529634795873163
497,GO:0042088,T-helper 1 type immune response,8.832289216403911e-05,-0.00011065211442021265
498,GO:0016064,immunoglobulin mediated immune response,-8.151658860417079e-05,9.918560779111616e-05
499,GO:0002830,positive regulation of type 2 immune response,-4.633543351564899e-05,-0.0003349603739737127
500,GO:0002922,positive regulation of humoral immune response,-4.011281125822287e-05,7.268053417063304e-05
501,GO:0045624,positive regulation of T-helper cell differentiation,7.510208994617774e-05,-0.0001709060245773248
502,GO:0050857,positive regulation of antigen receptor-mediated signaling pathway,-0.00016110666284390753,0.0006189718620418957
503,GO:0002726,positive regulation of T cell cytokine production,-4.7823516792921e-05,-0.0003276515506997884
504,GO:0034123,positive regulation of toll-like receptor signaling pathway,-7.32207056865144e-05,0.00013961970884210988
505,GO:0002532,production of molecular mediator involved in inflammatory response,-9.330633452494679e-06,0.00011155261809260491
506,GO:0006953,acute-phase response,-0.00017545210664636772,-0.00014520750318159015
507,GO:0048143,astrocyte activation,0.00017075894413018781,6.693942202498851e-05
508,GO:0043312,neutrophil degranulation,0.0006637989618651449,-0.0020424264467399475
509,GO:0045061,thymic T cell selection,-3.600336358137193e-05,-7.650104953417137e-06
510,GO:0032922,circadian regulation of gene expression,-0.00017620491742865023,-0.0005245953246412329
511,GO:0070613,regulation of protein processing,-3.284122248676981e-05,-0.00021793732429568414
512,GO:0015721,bile acid and bile salt transport,-6.534294431925468e-05,0.0004128494837846138
513,GO:0032365,intracellular lipid transport,0.00022512676713428397,-0.0006690280838346086
514,GO:0097028,dendritic cell differentiation,0.00011132245969346694,-9.124350716111902e-05
515,GO:0050901,leukocyte tethering or rolling,1.2251235658617835e-05,0.00026430332230429243
516,GO:0072678,T cell migration,-0.00011187039951204902,3.5390999150447076e-05
517,GO:0016540,protein autoprocessing,-0.00013420866652351664,4.982319180983393e-06
518,GO:0031638,zymogen activation,0.00029705847323542887,2.921317221894738e-05
519,GO:0006888,endoplasmic reticulum to Golgi vesicle-mediated transport,-0.0007205405337941962,0.0005703514482306995
520,GO:0016482,cytosolic transport,0.0005080744993596726,8.272339773272802e-05
521,GO:0048489,synaptic vesicle transport,0.00020329235874274988,-0.001004208420542113
522,GO:0006625,protein targeting to peroxisome,0.0008523913481593909,0.0003627021244773601
523,GO:0051168,nuclear export,-3.2991450762916606e-05,-0.0002516051650108229
524,GO:0006606,protein import into nucleus,1.2802861855260155e-05,0.0004873415304638527
525,GO:0098930,axonal transport,-0.00017307097956186575,-7.93284881556136e-06
526,GO:0030225,macrophage differentiation,0.00032813980009844195,-0.0007965476956581522
527,GO:0030316,osteoclast differentiation,0.00031402996710327063,-0.0004516669444272322
528,GO:0030218,erythrocyte differentiation,7.627113323081652e-05,0.0008571827624009837
529,GO:0002576,platelet degranulation,8.26102893814235e-05,0.00017009100727398904
530,GO:0017156,calcium-ion regulated exocytosis,-0.0002116565325504453,0.0003403282296781163
531,GO:0002686,negative regulation of leukocyte migration,0.00014316541283494004,0.00035612110881105553
532,GO:0002695,negative regulation of leukocyte activation,-0.000577038791568722,-0.0005898142725917499
533,GO:0002704,negative regulation of leukocyte mediated immunity,0.00019890117649781972,-0.00036028849610187925
534,GO:0002889,regulation of immunoglobulin mediated immune response,-0.0008657837751908199,0.000352204254654996
535,GO:0030449,regulation of complement activation,-4.4764330418894706e-05,0.00014321602434926302
536,GO:0050688,regulation of defense response to virus,-2.163107461370882e-05,-0.0003418625325611788
537,GO:0002888,positive regulation of myeloid leukocyte mediated immunity,-0.00027114828208587416,1.2547462316181147e-05
538,GO:0043304,regulation of mast cell degranulation,0.0001196593920415422,-1.5400263505011056e-05
539,GO:0051023,regulation of immunoglobulin production,0.00018830253374624623,-0.0002517994879091406
540,GO:0090344,GO:0090344,0.00031176352625857605,9.141985613859689e-06
541,GO:0055022,negative regulation of cardiac muscle tissue growth,1.2198608372369628e-05,0.00015024061134729714
542,GO:1905332,positive regulation of morphogenesis of an epithelium,-0.00025023658257024403,-0.00013487961073043608
543,GO:0051965,positive regulation of synapse assembly,0.00046924770640430604,-5.477450395574228e-05
544,GO:0045727,positive regulation of translation,0.00043809100513902234,-0.000448977146951692
545,GO:0045740,positive regulation of DNA replication,0.0001764993897706215,0.0004993458474456683
546,GO:0051770,positive regulation of nitric-oxide synthase biosynthetic process,3.194997706503021e-05,-0.00022631399612653018
547,GO:0002861,regulation of inflammatory response to antigenic stimulus,0.0002291638363435137,-8.269118069895447e-05
548,GO:0050728,negative regulation of inflammatory response,0.00027223207307408836,-0.0003256666339962917
549,GO:0150078,positive regulation of neuroinflammatory response,-0.0002588454186999856,0.0003535241209035198
550,GO:1903978,regulation of microglial cell activation,-0.00025122674553823874,-6.18370568546474e-05
551,GO:0002675,positive regulation of acute inflammatory response,-2.5173589232892067e-05,2.2117311638742368e-05
552,GO:0010762,regulation of fibroblast migration,0.00017275752137582484,0.00010579055243615424
553,GO:0014911,positive regulation of smooth muscle cell migration,0.00015417928790403243,-0.0004125867116247132
554,GO:0014912,negative regulation of smooth muscle cell migration,0.00013594853813158806,-0.00018791622342910564
555,GO:1904752,regulation of vascular associated smooth muscle cell migration,8.610234092385292e-05,-0.00018110706442153512
556,GO:0140131,positive regulation of lymphocyte chemotaxis,0.00013582490033263732,-0.0003426124135076716
557,GO:2000406,positive regulation of T cell migration,-0.0001511611368326952,0.0006154257279039065
558,GO:0090026,positive regulation of monocyte chemotaxis,-0.00016279507216088618,0.000520512599212565
559,GO:0010759,positive regulation of macrophage chemotaxis,-1.0516982325894068e-05,-5.062337117394817e-05
560,GO:2000778,positive regulation of interleukin-6 production,9.790789559518399e-05,0.000595791348736066
561,GO:0045408,regulation of interleukin-6 production,0.00015320002059747014,-0.00016048514018816477
562,GO:0022400,regulation of rhodopsin mediated signaling pathway,-3.408046797938693e-05,-0.0014921017591493738
563,GO:0048679,regulation of axon regeneration,0.00025673339774527946,-0.0003538310022650287
564,GO:0050922,negative regulation of chemotaxis,-0.0001941004514118903,-0.00025438838946726777
565,GO:0050927,positive regulation of positive chemotaxis,8.317306055969244e-06,-0.0003725016463902883
566,GO:2001028,positive regulation of endothelial cell chemotaxis,0.00039935700250664456,-0.00046509640686262884
567,GO:0051709,regulation of killing of cells of another organism,-6.092768328682703e-05,-4.67100945316837e-05
568,GO:0045070,positive regulation of viral genome replication,-7.007842756583873e-05,0.00033248632533258845
569,GO:0045652,regulation of megakaryocyte differentiation,5.761815290418851e-05,-0.00020409989383662365
570,GO:0002762,negative regulation of myeloid leukocyte differentiation,0.0009276751418731282,-0.000323851478347091
571,GO:0045649,regulation of macrophage differentiation,-0.00033623065211786266,0.0004432309942040654
572,GO:0045672,positive regulation of osteoclast differentiation,8.103757941838394e-05,-0.0002929709604117456
573,GO:0045648,positive regulation of erythrocyte differentiation,-7.148634662520463e-05,4.236116969360939e-05
574,GO:0007219,Notch signaling pathway,0.0001648726631288631,0.00044802291882637915
575,GO:0007224,smoothened signaling pathway,4.03271549515319e-05,-0.00023638665142547178
576,GO:0007229,integrin-mediated signaling pathway,0.00022716791990221337,0.00013688675880654794
577,GO:0031663,lipopolysaccharide-mediated signaling pathway,-5.277609457905092e-05,-8.065729133467699e-06
578,GO:0061311,cell surface receptor signaling pathway involved in heart development,0.00011058952071175165,1.0000625171868749e-05
579,GO:0007259,receptor signaling pathway via JAK-STAT,1.2228980465044654e-05,-6.729706691860666e-05
580,GO:0035235,ionotropic glutamate receptor signaling pathway,1.729850778273842e-05,0.000385326610654494
581,GO:0048011,neurotrophin TRK receptor signaling pathway,-0.0005239326976623724,0.0007954266854860783
582,GO:0035589,G protein-coupled purinergic nucleotide receptor signaling pathway,0.00010993888497280889,0.00011376165654373676
583,GO:0038095,Fc-epsilon receptor signaling pathway,-0.00045440734460085516,6.824503626869181e-05
584,GO:0002792,negative regulation of peptide secretion,0.0005327062393771675,0.000601759073819199
585,GO:0033604,negative regulation of catecholamine secretion,-0.0009364927512235249,-0.0006592585354811172
586,GO:0045429,positive regulation of nitric oxide biosynthetic process,-0.0007046281538906252,0.00014566456252919184
587,GO:0045722,positive regulation of gluconeogenesis,-0.0002940876560192584,0.0009380430098529012
588,GO:0046886,positive regulation of hormone biosynthetic process,-2.285617222457616e-06,-0.00012414959312922195
589,GO:0060732,positive regulation of inositol phosphate biosynthetic process,0.00034840605997926537,0.00038588369583238374
590,GO:0034605,cellular response to heat,-3.555361842375043e-05,0.0001613176733546312
591,GO:0071470,cellular response to osmotic stress,-8.298617214969319e-05,4.353313275273542e-05
592,GO:0090398,cellular senescence,-9.161661672380093e-05,-0.00019422242966031766
593,GO:1903035,negative regulation of response to wounding,2.151267619749484e-05,0.00022465114960697405
594,GO:2001024,negative regulation of response to drug,-6.826888402048399e-05,-6.283471972614037e-05
595,GO:1902230,negative regulation of intrinsic apoptotic signaling pathway in response to DNA damage,0.00011007940608132198,-0.001720960041452759
596,GO:0007498,mesoderm development,-0.0010873670069973193,0.00020166827773349005
597,GO:0035987,endodermal cell differentiation,-9.075235827265667e-05,3.191883510874128e-05
598,GO:0034440,lipid oxidation,8.482726109752117e-05,-0.00037318001763007874
599,GO:0009880,embryonic pattern specification,-2.73369933580686e-05,-0.00040993472143724196
600,GO:0009953,dorsal/ventral pattern formation,-2.568246166902658e-07,-0.00011290260266293617
601,GO:0009948,anterior/posterior axis specification,-0.000256873756146489,0.0002776723248649519
602,GO:0060425,lung morphogenesis,3.519349087398732e-05,0.00020257585534955413
603,GO:0042475,odontogenesis of dentin-containing tooth,-8.177335619058448e-05,0.00019390625256319118
604,GO:0003203,endocardial cushion morphogenesis,5.072102402850991e-05,-0.000618077349746154
605,GO:0060317,cardiac epithelial to mesenchymal transition,-5.603789616686783e-05,0.0004077886566013665
606,GO:0060976,coronary vasculature development,6.602143841701702e-05,0.0007002396984348244
607,GO:0055010,ventricular cardiac muscle tissue morphogenesis,-0.0001117748904323866,0.0006451158593043843
608,GO:0003177,pulmonary valve development,4.443864092996205e-05,-0.00022016967076273367
609,GO:0003279,cardiac septum development,0.0002102379532904872,0.0010410961747814172
610,GO:0003209,cardiac atrium morphogenesis,-1.0258221991023602e-05,0.0012286482233161418
611,GO:0007588,excretion,-0.00041036937090094386,0.00012148373713528914
612,GO:0050892,intestinal absorption,0.0001919338388172581,-3.674482113237581e-05
613,GO:0043500,muscle adaptation,0.0001197560211301178,2.170681038694888e-05
614,GO:0090075,relaxation of muscle,0.00011291158319338222,-9.365833250697516e-05
615,GO:0003015,heart process,0.00047327529011891706,-8.388704756969629e-05
616,GO:0043114,regulation of vascular permeability,-0.0002120299394311339,-0.00010673161389065916
617,GO:0003300,cardiac muscle hypertrophy,0.0003190156129024941,-0.0008586761298182046
618,GO:0002003,angiotensin maturation,0.00023848957967297053,-0.000226813983924197
619,GO:0003071,renal system process involved in regulation of systemic arterial blood pressure,7.378658635474032e-05,6.3967305383303e-06
620,GO:0048512,circadian behavior,6.053121227280828e-05,-8.788743752835896e-05
621,GO:0045776,negative regulation of blood pressure,-5.064323968311407e-05,-6.190734656559826e-05
622,GO:0045777,positive regulation of blood pressure,-0.00016969898823981257,0.0002038790801041673
623,GO:0003044,regulation of systemic arterial blood pressure mediated by a chemical signal,-0.0001359165120788602,0.00017096000141519915
624,GO:0086019,cell-cell signaling involved in cardiac conduction,6.408254373322812e-06,-7.361627920305925e-05
625,GO:0048701,embryonic cranial skeleton morphogenesis,3.8116317917691575e-05,0.00017262500366756466
626,GO:0001841,neural tube formation,-0.0008753734302313512,0.0008906681126408268
627,GO:0003156,regulation of animal organ formation,1.0886071895966813e-05,-2.275548114620488e-05
628,GO:2000826,regulation of heart morphogenesis,4.487323896509131e-05,-9.486152601527763e-05
629,GO:0060071,"Wnt signaling pathway, planar cell polarity pathway",-0.0007154810403805067,7.687083758948528e-05
630,GO:0055080,monoatomic cation homeostasis,0.00040110744058714846,-0.0004519945172889792
631,GO:0055083,GO:0055083,-0.00010256803678919281,-0.000227578399856873
632,GO:0055089,fatty acid homeostasis,-0.00046729028944350744,-0.00021302016034101422
633,GO:0007223,"Wnt signaling pathway, calcium modulating pathway",0.00017762939671184954,7.4698014130036016e-06
634,GO:0014048,regulation of glutamate secretion,-0.0004819282737134211,-9.918821762474621e-05
635,GO:0099111,microtubule-based transport,-2.9801996638507838e-05,6.059690808043619e-05
636,GO:0007519,skeletal muscle tissue development,0.0002841370076852098,0.00018354736695520672
637,GO:0021953,central nervous system neuron differentiation,0.00039587149356332796,0.00040902147100424936
638,GO:0071542,dopaminergic neuron differentiation,-9.555661470302361e-05,-0.00019349457793315812
